"Notes"	"Gender"	"Gender Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2014"	"2014"	629	399941	157.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2015"	"2015"	641	421385	152.1
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2016"	"2016"	681	414231	164.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2017"	"2017"	759	427209	177.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"40 years"	"40"	"2018"	"2018"	743	433488	171.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"1999"	"1999"	565	231415	244.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2000"	"2000"	561	238414	235.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2001"	"2001"	653	278916	234.1
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2002"	"2002"	646	275229	234.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2003"	"2003"	629	289448	217.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2004"	"2004"	618	299149	206.6
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2005"	"2005"	660	317849	207.6
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2006"	"2006"	699	334837	208.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2007"	"2007"	640	333559	191.9
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2008"	"2008"	627	333681	187.9
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2009"	"2009"	582	350985	165.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2010"	"2010"	526	354286	148.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2011"	"2011"	558	389356	143.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2012"	"2012"	609	385158	158.1
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2013"	"2013"	586	387417	151.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2014"	"2014"	623	392418	158.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2015"	"2015"	650	400813	162.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2016"	"2016"	733	418223	175.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2017"	"2017"	711	418534	169.9
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"41 years"	"41"	"2018"	"2018"	750	425828	176.1
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"1999"	"1999"	594	222679	266.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2000"	"2000"	607	236509	256.6
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2001"	"2001"	573	248544	230.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2002"	"2002"	664	280522	236.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2003"	"2003"	699	276331	253.0
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2004"	"2004"	715	291040	245.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2005"	"2005"	682	300980	226.6
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2006"	"2006"	720	319958	225.0
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2007"	"2007"	684	336748	203.1
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2008"	"2008"	696	335716	207.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2009"	"2009"	653	335783	194.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2010"	"2010"	604	349789	172.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2011"	"2011"	624	362347	172.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2012"	"2012"	633	387817	163.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2013"	"2013"	661	384815	171.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2014"	"2014"	665	389066	170.9
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2015"	"2015"	681	393460	173.1
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2016"	"2016"	697	397476	175.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2017"	"2017"	773	421828	183.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"42 years"	"42"	"2018"	"2018"	789	416782	189.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"1999"	"1999"	574	212239	270.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2000"	"2000"	628	219811	285.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2001"	"2001"	628	236506	265.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2002"	"2002"	679	250124	271.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2003"	"2003"	655	281689	232.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2004"	"2004"	652	277820	234.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2005"	"2005"	727	292688	248.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2006"	"2006"	724	302897	239.0
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2007"	"2007"	738	321694	229.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2008"	"2008"	699	338742	206.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2009"	"2009"	699	337467	207.1
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2010"	"2010"	675	335567	201.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2011"	"2011"	665	353034	188.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2012"	"2012"	663	360899	183.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2013"	"2013"	693	387233	179.0
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2014"	"2014"	723	386596	187.0
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2015"	"2015"	731	389764	187.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2016"	"2016"	797	389862	204.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2017"	"2017"	735	400534	183.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"43 years"	"43"	"2018"	"2018"	841	419758	200.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"1999"	"1999"	610	199876	305.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2000"	"2000"	653	210770	309.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2001"	"2001"	683	225969	302.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2002"	"2002"	703	237232	296.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2003"	"2003"	702	250053	280.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2004"	"2004"	761	281479	270.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2005"	"2005"	795	277429	286.6
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2006"	"2006"	753	292041	257.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2007"	"2007"	764	301620	253.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2008"	"2008"	723	320096	225.9
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2009"	"2009"	733	336341	217.9
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2010"	"2010"	732	334088	219.1
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2011"	"2011"	656	337728	194.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2012"	"2012"	695	351657	197.6
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2013"	"2013"	710	360269	197.1
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2014"	"2014"	753	389290	193.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2015"	"2015"	792	386939	204.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2016"	"2016"	774	386142	200.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2017"	"2017"	864	392378	220.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"44 years"	"44"	"2018"	"2018"	879	398192	220.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"1999"	"1999"	627	192993	324.9
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2000"	"2000"	614	207258	296.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2001"	"2001"	692	213563	324.0
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2002"	"2002"	696	227094	306.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2003"	"2003"	720	237991	302.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2004"	"2004"	725	251024	288.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2005"	"2005"	818	282661	289.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2006"	"2006"	791	278722	283.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2007"	"2007"	828	293096	282.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2008"	"2008"	779	302865	257.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2009"	"2009"	766	321156	238.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2010"	"2010"	724	336656	215.1
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2011"	"2011"	735	335186	219.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2012"	"2012"	728	336370	216.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2013"	"2013"	773	350795	220.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2014"	"2014"	751	362463	207.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2015"	"2015"	828	389226	212.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2016"	"2016"	838	383105	218.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2017"	"2017"	946	388077	243.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"45 years"	"45"	"2018"	"2018"	943	389594	242.0
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"1999"	"1999"	686	176347	389.0
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2000"	"2000"	670	184112	363.9
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2001"	"2001"	706	210799	334.9
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2002"	"2002"	728	214413	339.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2003"	"2003"	807	227504	354.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2004"	"2004"	773	238575	324.0
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2005"	"2005"	781	251806	310.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2006"	"2006"	856	283403	302.0
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2007"	"2007"	849	279269	304.0
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2008"	"2008"	848	293680	288.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2009"	"2009"	848	303234	279.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2010"	"2010"	836	315126	265.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2011"	"2011"	836	337529	247.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2012"	"2012"	798	333648	239.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2013"	"2013"	865	335450	257.9
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2014"	"2014"	887	352979	251.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2015"	"2015"	900	362297	248.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2016"	"2016"	874	385385	226.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2017"	"2017"	1013	384556	263.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"46 years"	"46"	"2018"	"2018"	1022	385226	265.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"1999"	"1999"	619	161425	383.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2000"	"2000"	680	173637	391.6
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2001"	"2001"	756	190091	397.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2002"	"2002"	740	211995	349.1
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2003"	"2003"	829	215264	385.1
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2004"	"2004"	815	228732	356.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2005"	"2005"	838	240095	349.0
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2006"	"2006"	819	253685	322.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2007"	"2007"	902	285282	316.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2008"	"2008"	907	281432	322.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2009"	"2009"	880	295935	297.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2010"	"2010"	872	303702	287.1
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2011"	"2011"	901	320960	280.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2012"	"2012"	889	335922	264.6
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2013"	"2013"	893	332714	268.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2014"	"2014"	891	337741	263.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2015"	"2015"	869	352930	246.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2016"	"2016"	957	358507	266.9
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2017"	"2017"	1018	386508	263.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"47 years"	"47"	"2018"	"2018"	1097	381848	287.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"1999"	"1999"	639	156570	408.1
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2000"	"2000"	697	162932	427.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2001"	"2001"	742	176613	420.1
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2002"	"2002"	758	190459	398.0
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2003"	"2003"	827	211640	390.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2004"	"2004"	810	214838	377.0
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2005"	"2005"	879	227987	385.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2006"	"2006"	862	239071	360.6
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2007"	"2007"	947	252023	375.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2008"	"2008"	893	283149	315.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2009"	"2009"	952	278801	341.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2010"	"2010"	916	289020	316.9
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2011"	"2011"	977	304728	320.6
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2012"	"2012"	993	319399	310.9
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2013"	"2013"	1055	334924	315.0
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2014"	"2014"	943	334658	281.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2015"	"2015"	972	337721	287.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2016"	"2016"	993	349062	284.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2017"	"2017"	1020	359347	283.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"48 years"	"48"	"2018"	"2018"	1056	383646	275.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"49 years"	"49"	"1999"	"1999"	642	149638	429.0
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"49 years"	"49"	"2000"	"2000"	696	158756	438.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"49 years"	"49"	"2001"	"2001"	759	165687	458.1
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"49 years"	"49"	"2002"	"2002"	773	177337	435.9
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"49 years"	"49"	"2003"	"2003"	827	190930	433.1
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"49 years"	"49"	"2004"	"2004"	861	212406	405.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"49 years"	"49"	"2005"	"2005"	883	215788	409.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"49 years"	"49"	"2006"	"2006"	949	229108	414.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"49 years"	"49"	"2007"	"2007"	915	240197	380.9
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"49 years"	"49"	"2008"	"2008"	926	253384	365.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"49 years"	"49"	"2009"	"2009"	1001	284688	351.6
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"49 years"	"49"	"2010"	"2010"	962	280465	343.0
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"49 years"	"49"	"2011"	"2011"	1027	292775	350.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"49 years"	"49"	"2012"	"2012"	975	303170	321.6
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"49 years"	"49"	"2013"	"2013"	987	318449	309.9
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"49 years"	"49"	"2014"	"2014"	1042	336655	309.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"49 years"	"49"	"2015"	"2015"	1103	334683	329.6
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"49 years"	"49"	"2016"	"2016"	1113	334020	333.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"49 years"	"49"	"2017"	"2017"	1075	349661	307.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"49 years"	"49"	"2018"	"2018"	1163	356434	326.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"50 years"	"50"	"1999"	"1999"	643	147876	434.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"50 years"	"50"	"2000"	"2000"	676	156368	432.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"50 years"	"50"	"2001"	"2001"	748	160251	466.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"50 years"	"50"	"2002"	"2002"	790	166125	475.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"50 years"	"50"	"2003"	"2003"	826	177314	465.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"50 years"	"50"	"2004"	"2004"	879	190727	460.9
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"50 years"	"50"	"2005"	"2005"	991	211922	467.6
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"50 years"	"50"	"2006"	"2006"	959	215178	445.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"50 years"	"50"	"2007"	"2007"	978	228134	428.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"50 years"	"50"	"2008"	"2008"	943	238943	394.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"50 years"	"50"	"2009"	"2009"	1004	251703	398.9
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"50 years"	"50"	"2010"	"2010"	1001	278601	359.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"50 years"	"50"	"2011"	"2011"	1041	279657	372.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"50 years"	"50"	"2012"	"2012"	1064	291291	365.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"50 years"	"50"	"2013"	"2013"	1138	302074	376.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"50 years"	"50"	"2014"	"2014"	1191	319947	372.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"50 years"	"50"	"2015"	"2015"	1142	336304	339.6
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"50 years"	"50"	"2016"	"2016"	1219	330720	368.6
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"50 years"	"50"	"2017"	"2017"	1215	334147	363.6
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"50 years"	"50"	"2018"	"2018"	1211	346325	349.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"51 years"	"51"	"1999"	"1999"	658	130620	503.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"51 years"	"51"	"2000"	"2000"	696	137919	504.6
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"51 years"	"51"	"2001"	"2001"	806	159346	505.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"51 years"	"51"	"2002"	"2002"	790	161539	489.0
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"51 years"	"51"	"2003"	"2003"	841	167472	502.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"51 years"	"51"	"2004"	"2004"	876	179029	489.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"51 years"	"51"	"2005"	"2005"	930	192934	482.0
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"51 years"	"51"	"2006"	"2006"	978	214674	455.6
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"51 years"	"51"	"2007"	"2007"	1051	218135	481.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"51 years"	"51"	"2008"	"2008"	1001	231783	431.9
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"51 years"	"51"	"2009"	"2009"	1066	243008	438.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"51 years"	"51"	"2010"	"2010"	1025	247710	413.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"51 years"	"51"	"2011"	"2011"	1190	280972	423.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"51 years"	"51"	"2012"	"2012"	1106	278166	397.6
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"51 years"	"51"	"2013"	"2013"	1178	289921	406.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"51 years"	"51"	"2014"	"2014"	1259	303335	415.1
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"51 years"	"51"	"2015"	"2015"	1261	319331	394.9
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"51 years"	"51"	"2016"	"2016"	1268	331971	382.0
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"51 years"	"51"	"2017"	"2017"	1372	330440	415.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"51 years"	"51"	"2018"	"2018"	1266	330570	383.0
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"52 years"	"52"	"1999"	"1999"	694	130551	531.6
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"52 years"	"52"	"2000"	"2000"	698	134046	520.7
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"52 years"	"52"	"2001"	"2001"	735	143054	513.8
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"52 years"	"52"	"2002"	"2002"	840	159556	526.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"52 years"	"52"	"2003"	"2003"	865	161299	536.3
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"52 years"	"52"	"2004"	"2004"	877	166921	525.4
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"52 years"	"52"	"2005"	"2005"	978	178069	549.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"52 years"	"52"	"2006"	"2006"	997	191555	520.5
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"52 years"	"52"	"2007"	"2007"	1063	212528	500.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"52 years"	"52"	"2008"	"2008"	979	215557	454.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"52 years"	"52"	"2009"	"2009"	1168	228461	511.2
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"52 years"	"52"	"2010"	"2010"	1079	240770	448.1
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"52 years"	"52"	"2011"	"2011"	1122	254375	441.1
	"Male"	"M"	"Hispanic or Latino"	"2135-2"	"52 years"	"52"	"2012"	"2012"	1196	279462	428.0
