Year	Locationabbr	Locationdesc	Class	Topic	Question	Response	Break_Out	Break_Out_Category	Sample_Size	Data_value	Confidence_limit_Low	Confidence_limit_High	Display_order	Data_value_unit	Data_value_type	Data_Value_Footnote_Symbol	Data_Value_Footnote	DataSource	ClassId	TopicId	LocationID	BreakoutID	BreakOutCategoryID	QuestionID	ResponseID	GeoLocation
2012	MA	Massachusetts	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	262	6.4	5.3	7.5	2417	%	Crude Prevalence			BRFSS	CLASS01	Topic30	25	EDUCA2	CAT5	_RFDRHV4	RESP046	(42.27687047, -72.082690675)
2012	OH	Ohio	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	241	6.6	5.5	7.7	2414	%	Crude Prevalence			BRFSS	CLASS01	Topic30	39	EDUCA2	CAT5	_RFDRHV4	RESP046	(40.060210141, -82.404260056)
2012	IN	Indiana	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	120	5.0	3.9	6.0	2409	%	Crude Prevalence			BRFSS	CLASS01	Topic30	18	EDUCA2	CAT5	_RFDRHV4	RESP046	(39.766910452, -86.149960194)
2012	IN	Indiana	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	121	5.2	4.2	6.2	2411	%	Crude Prevalence			BRFSS	CLASS01	Topic30	18	EDUCA4	CAT5	_RFDRHV4	RESP046	(39.766910452, -86.149960194)
2011	NH	New Hampshire	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	17				29	%	Crude Prevalence	*	Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.	BRFSS	CLASS01	Topic30	33	EDUCA1	CAT5	_RFDRHV4	RESP046	(43.655950113, -71.50036092)
2013	NH	New Hampshire	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	79	5.0	3.7	6.4	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	33	EDUCA2	CAT5	_RFDRHV4	RESP046	(43.655950113, -71.50036092)
2013	OR	Oregon	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	131	8.0	6.4	9.6	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	41	EDUCA3	CAT5	_RFDRHV4	RESP046	(44.567449424, -120.155031326)
2011	MI	Michigan	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	35	6.1	3.3	8.9	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	26	EDUCA1	CAT5	_RFDRHV4	RESP046	(44.661319543001, -84.71439027)
2011	AL	Alabama	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	79	4.3	3.0	5.6	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	1	EDUCA2	CAT5	_RFDRHV4	RESP046	(32.840571122, -86.631860762)
2012	UT	Utah	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	27	4.6	2.5	6.6	2409	%	Crude Prevalence			BRFSS	CLASS01	Topic30	49	EDUCA1	CAT5	_RFDRHV4	RESP046	(39.360700171, -111.587130635)
2012	AK	Alaska	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	91	5.9	4.3	7.5	2404	%	Crude Prevalence			BRFSS	CLASS01	Topic30	2	EDUCA4	CAT5	_RFDRHV4	RESP046	(64.845079957001, -147.722059036)
2011	WY	Wyoming	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	110	5.9	4.5	7.2	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	56	EDUCA3	CAT5	_RFDRHV4	RESP046	(43.235541343, -108.109830353)
2012	CA	California	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	55	4.3	3.0	5.6	2414	%	Crude Prevalence			BRFSS	CLASS01	Topic30	6	EDUCA1	CAT5	_RFDRHV4	RESP046	(37.638640123, -120.999999538)
2013	ID	Idaho	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	106	6.0	4.4	7.6	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	16	EDUCA4	CAT5	_RFDRHV4	RESP046	(43.682630005, -114.363730042)
2011	WI	Wisconsin	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	97	7.5	5.5	9.5	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	55	EDUCA4	CAT5	_RFDRHV4	RESP046	(44.393191174, -89.816370742)
2012	MN	Minnesota	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	148	6.3	5.1	7.5	2410	%	Crude Prevalence			BRFSS	CLASS01	Topic30	27	EDUCA2	CAT5	_RFDRHV4	RESP046	(46.355648736, -94.794200503)
2012	WA	Washington	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	292	6.6	5.6	7.5	2413	%	Crude Prevalence			BRFSS	CLASS01	Topic30	53	EDUCA3	CAT5	_RFDRHV4	RESP046	(47.522278629, -120.47001079)
2012	AZ	Arizona	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	128	5.0	3.8	6.3	2410	%	Crude Prevalence			BRFSS	CLASS01	Topic30	4	EDUCA3	CAT5	_RFDRHV4	RESP046	(34.86597028, -111.763811277)
2011	FL	Florida	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	284	6.8	5.7	7.8	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	12	EDUCA4	CAT5	_RFDRHV4	RESP046	(28.932040377, -81.928960539)
2012	AK	Alaska	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	78	6.9	4.8	9.0	2402	%	Crude Prevalence			BRFSS	CLASS01	Topic30	2	EDUCA2	CAT5	_RFDRHV4	RESP046	(64.845079957001, -147.722059036)
2011	DC	District of Columbia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	41	9.1	5.2	12.9	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	11	EDUCA3	CAT5	_RFDRHV4	RESP046	(38.890371385, -77.031961127)
2011	VT	Vermont	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	131	8.0	6.3	9.7	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	50	EDUCA2	CAT5	_RFDRHV4	RESP046	(43.625381239, -72.517640791)
2012	NH	New Hampshire	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	122	7.0	5.3	8.6	2401	%	Crude Prevalence			BRFSS	CLASS01	Topic30	33	EDUCA2	CAT5	_RFDRHV4	RESP046	(43.655950113, -71.50036092)
2013	GA	Georgia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	19	3.5	1.5	5.5	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	13	EDUCA1	CAT5	_RFDRHV4	RESP046	(32.839681093, -83.627580346)
2013	AL	Alabama	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	65	4.2	2.9	5.4	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	1	EDUCA2	CAT5	_RFDRHV4	RESP046	(32.840571122, -86.631860762)
2013	MA	Massachusetts	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	225	8.0	6.5	9.6	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	25	EDUCA3	CAT5	_RFDRHV4	RESP046	(42.27687047, -72.082690675)
2012	DC	District of Columbia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	9				2388	%	Crude Prevalence	*	Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.	BRFSS	CLASS01	Topic30	11	EDUCA1	CAT5	_RFDRHV4	RESP046	(38.890371385, -77.031961127)
2012	AZ	Arizona	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	19				2408	%	Crude Prevalence	*	Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.	BRFSS	CLASS01	Topic30	4	EDUCA1	CAT5	_RFDRHV4	RESP046	(34.86597028, -111.763811277)
2011	RI	Rhode Island	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	81	7.5	5.2	9.9	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	44	EDUCA3	CAT5	_RFDRHV4	RESP046	(41.708280193, -71.522470314)
2012	AR	Arkansas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	63	4.0	2.8	5.3	2403	%	Crude Prevalence			BRFSS	CLASS01	Topic30	5	EDUCA2	CAT5	_RFDRHV4	RESP046	(34.748650124, -92.274490743)
2013	WY	Wyoming	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	16	7.8	3.2	12.4	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	56	EDUCA1	CAT5	_RFDRHV4	RESP046	(43.235541343, -108.109830353)
2013	RI	Rhode Island	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	17	4.8	2.0	7.7	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	44	EDUCA1	CAT5	_RFDRHV4	RESP046	(41.708280193, -71.522470314)
2012	NM	New Mexico	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	111	5.8	4.6	7.0	2407	%	Crude Prevalence			BRFSS	CLASS01	Topic30	35	EDUCA2	CAT5	_RFDRHV4	RESP046	(34.520880952, -106.240580985)
2012	LA	Louisiana	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	41	7.6	4.5	10.8	2412	%	Crude Prevalence			BRFSS	CLASS01	Topic30	22	EDUCA1	CAT5	_RFDRHV4	RESP046	(31.312660644, -92.445680071)
2013	NE	Nebraska	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	48	5.2	3.0	7.4	29	%	Crude Prevalence			BRFSS	CLASS01	Topic30	31	EDUCA1	CAT5	_RFDRHV4	RESP046	(41.641040988001, -99.365720623)
2011	AZ	Arizona	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	126	8.0	5.9	10.1	33	%	Crude Prevalence			BRFSS	CLASS01	Topic30	4	EDUCA3	CAT5	_RFDRHV4	RESP046	(34.86597028, -111.763811277)
2011	DC	District of Columbia	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	14				29	%	Crude Prevalence	*	Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.	BRFSS	CLASS01	Topic30	11	EDUCA1	CAT5	_RFDRHV4	RESP046	(38.890371385, -77.031961127)
2012	OH	Ohio	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Less than H.S.	Education Attained	43	5.8	3.6	8.0	2413	%	Crude Prevalence			BRFSS	CLASS01	Topic30	39	EDUCA1	CAT5	_RFDRHV4	RESP046	(40.060210141, -82.404260056)
2011	RI	Rhode Island	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	98	5.7	4.4	7.1	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	44	EDUCA2	CAT5	_RFDRHV4	RESP046	(41.708280193, -71.522470314)
2012	MD	Maryland	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	Some post-H.S.	Education Attained	162	6.3	4.6	7.9	2413	%	Crude Prevalence			BRFSS	CLASS01	Topic30	24	EDUCA3	CAT5	_RFDRHV4	RESP046	(39.290580964, -76.609260111)
2011	KY	Kentucky	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	H.S. or G.E.D.	Education Attained	124	5.7	4.4	7.1	31	%	Crude Prevalence			BRFSS	CLASS01	Topic30	21	EDUCA2	CAT5	_RFDRHV4	RESP046	(37.645970271, -84.774971048)
2011	AR	Arkansas	Alcohol Consumption	Heavy Drinking	Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions)	Yes	College graduate	Education Attained	47	5.6	3.3	7.8	35	%	Crude Prevalence			BRFSS	CLASS01	Topic30	5	EDUCA4	CAT5	_RFDRHV4	RESP046	(34.748650124, -92.274490743)
