"Notes"	"Gender"	"Gender Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Female"	"F"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2006"	"2006"	1133	15803164	7.2
	"Female"	"F"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2007"	"2007"	1243	15902406	7.8
	"Female"	"F"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2008"	"2008"	1256	15937153	7.9
	"Female"	"F"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2009"	"2009"	1270	15919221	8.0
	"Female"	"F"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2010"	"2010"	1273	15839099	8.0
	"Female"	"F"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2011"	"2011"	1308	15535056	8.4
	"Female"	"F"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2012"	"2012"	1345	15207982	8.8
	"Female"	"F"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2013"	"2013"	1311	14843650	8.8
	"Female"	"F"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2014"	"2014"	1338	14522228	9.2
	"Female"	"F"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2015"	"2015"	1368	14242059	9.6
	"Female"	"F"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2016"	"2016"	1312	13942468	9.4
	"Female"	"F"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2017"	"2017"	1265	13577849	9.3
	"Female"	"F"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2018"	"2018"	1227	13153739	9.3
	"Female"	"F"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"1999"	"1999"	235	14112467	1.7
	"Female"	"F"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2000"	"2000"	274	14446309	1.9
	"Female"	"F"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2001"	"2001"	383	14981593	2.6
	"Female"	"F"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2002"	"2002"	312	15057598	2.1
	"Female"	"F"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2003"	"2003"	302	15250861	2.0
	"Female"	"F"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2004"	"2004"	284	15435849	1.8
	"Female"	"F"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2005"	"2005"	256	15632708	1.6
	"Female"	"F"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2006"	"2006"	318	15803164	2.0
	"Female"	"F"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2007"	"2007"	322	15902406	2.0
	"Female"	"F"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2008"	"2008"	321	15937153	2.0
	"Female"	"F"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2009"	"2009"	311	15919221	2.0
	"Female"	"F"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2010"	"2010"	304	15839099	1.9
	"Female"	"F"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2011"	"2011"	328	15535056	2.1
	"Female"	"F"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2012"	"2012"	297	15207982	2.0
	"Female"	"F"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2013"	"2013"	289	14843650	1.9
	"Female"	"F"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2014"	"2014"	267	14522228	1.8
	"Female"	"F"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2015"	"2015"	266	14242059	1.9
	"Female"	"F"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2016"	"2016"	297	13942468	2.1
	"Female"	"F"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2017"	"2017"	323	13577849	2.4
	"Female"	"F"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2018"	"2018"	283	13153739	2.2
	"Female"	"F"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"1999"	"1999"	108	14112467	0.8
	"Female"	"F"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2000"	"2000"	134	14446309	0.9
	"Female"	"F"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2001"	"2001"	125	14981593	0.8
	"Female"	"F"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2002"	"2002"	162	15057598	1.1
	"Female"	"F"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2003"	"2003"	150	15250861	1.0
	"Female"	"F"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2004"	"2004"	145	15435849	0.9
	"Female"	"F"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2005"	"2005"	138	15632708	0.9
	"Female"	"F"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2006"	"2006"	170	15803164	1.1
	"Female"	"F"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2007"	"2007"	156	15902406	1.0
	"Female"	"F"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2008"	"2008"	154	15937153	1.0
	"Female"	"F"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2009"	"2009"	163	15919221	1.0
	"Female"	"F"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2010"	"2010"	164	15839099	1.0
	"Female"	"F"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2011"	"2011"	184	15535056	1.2
	"Female"	"F"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2012"	"2012"	165	15207982	1.1
	"Female"	"F"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2013"	"2013"	161	14843650	1.1
	"Female"	"F"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2014"	"2014"	140	14522228	1.0
	"Female"	"F"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2015"	"2015"	158	14242059	1.1
	"Female"	"F"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2016"	"2016"	165	13942468	1.2
	"Female"	"F"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2017"	"2017"	194	13577849	1.4
	"Female"	"F"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2018"	"2018"	155	13153739	1.2
	"Female"	"F"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"1999"	"1999"	127	14112467	0.9
	"Female"	"F"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2000"	"2000"	140	14446309	1.0
	"Female"	"F"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2001"	"2001"	258	14981593	1.7
	"Female"	"F"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2002"	"2002"	150	15057598	1.0
	"Female"	"F"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2003"	"2003"	152	15250861	1.0
	"Female"	"F"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2004"	"2004"	139	15435849	0.9
	"Female"	"F"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2005"	"2005"	118	15632708	0.8
	"Female"	"F"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2006"	"2006"	148	15803164	0.9
	"Female"	"F"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2007"	"2007"	166	15902406	1.0
	"Female"	"F"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2008"	"2008"	167	15937153	1.0
	"Female"	"F"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2009"	"2009"	148	15919221	0.9
	"Female"	"F"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2010"	"2010"	140	15839099	0.9
	"Female"	"F"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2011"	"2011"	144	15535056	0.9
	"Female"	"F"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2012"	"2012"	132	15207982	0.9
	"Female"	"F"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2013"	"2013"	128	14843650	0.9
	"Female"	"F"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2014"	"2014"	127	14522228	0.9
	"Female"	"F"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2015"	"2015"	108	14242059	0.8
	"Female"	"F"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2016"	"2016"	132	13942468	0.9
	"Female"	"F"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2017"	"2017"	129	13577849	1.0
	"Female"	"F"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2018"	"2018"	128	13153739	1.0
	"Female"	"F"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"1999"	"1999"	1	14112467	Unreliable
	"Female"	"F"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2002"	"2002"	4	15057598	Unreliable
	"Female"	"F"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2003"	"2003"	4	15250861	Unreliable
	"Female"	"F"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2004"	"2004"	2	15435849	Unreliable
	"Female"	"F"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2005"	"2005"	2	15632708	Unreliable
	"Female"	"F"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2006"	"2006"	4	15803164	Unreliable
	"Female"	"F"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2007"	"2007"	2	15902406	Unreliable
	"Female"	"F"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2008"	"2008"	3	15937153	Unreliable
	"Female"	"F"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2009"	"2009"	6	15919221	Unreliable
	"Female"	"F"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2010"	"2010"	2	15839099	Unreliable
	"Female"	"F"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2011"	"2011"	5	15535056	Unreliable
	"Female"	"F"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2012"	"2012"	4	15207982	Unreliable
	"Female"	"F"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2013"	"2013"	6	14843650	Unreliable
	"Female"	"F"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2014"	"2014"	5	14522228	Unreliable
	"Female"	"F"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2015"	"2015"	5	14242059	Unreliable
	"Female"	"F"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2016"	"2016"	4	13942468	Unreliable
	"Female"	"F"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2017"	"2017"	4	13577849	Unreliable
	"Female"	"F"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2018"	"2018"	4	13153739	Unreliable
	"Female"	"F"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"1999"	"1999"	215	14112467	1.5
	"Female"	"F"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2000"	"2000"	222	14446309	1.5
	"Female"	"F"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2001"	"2001"	264	14981593	1.8
	"Female"	"F"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2002"	"2002"	369	15057598	2.5
	"Female"	"F"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2003"	"2003"	382	15250861	2.5
	"Female"	"F"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2004"	"2004"	411	15435849	2.7
	"Female"	"F"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2005"	"2005"	452	15632708	2.9
	"Female"	"F"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2006"	"2006"	433	15803164	2.7
	"Female"	"F"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2007"	"2007"	535	15902406	3.4
	"Female"	"F"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2008"	"2008"	488	15937153	3.1
	"Female"	"F"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2009"	"2009"	495	15919221	3.1
	"Female"	"F"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2010"	"2010"	490	15839099	3.1
	"Female"	"F"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2011"	"2011"	477	15535056	3.1
	"Female"	"F"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2012"	"2012"	436	15207982	2.9
	"Female"	"F"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2013"	"2013"	413	14843650	2.8
	"Female"	"F"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2014"	"2014"	381	14522228	2.6
	"Female"	"F"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2015"	"2015"	376	14242059	2.6
	"Female"	"F"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2016"	"2016"	382	13942468	2.7
	"Female"	"F"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2017"	"2017"	378	13577849	2.8
	"Female"	"F"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2018"	"2018"	351	13153739	2.7
	"Female"	"F"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"1999"	"1999"	6	14112467	Unreliable
	"Female"	"F"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2000"	"2000"	5	14446309	Unreliable
	"Female"	"F"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2001"	"2001"	7	14981593	Unreliable
	"Female"	"F"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2002"	"2002"	6	15057598	Unreliable
	"Female"	"F"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2003"	"2003"	7	15250861	Unreliable
	"Female"	"F"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2004"	"2004"	7	15435849	Unreliable
	"Female"	"F"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2005"	"2005"	3	15632708	Unreliable
	"Female"	"F"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2006"	"2006"	5	15803164	Unreliable
	"Female"	"F"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2007"	"2007"	7	15902406	Unreliable
	"Female"	"F"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2008"	"2008"	11	15937153	Unreliable
	"Female"	"F"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2009"	"2009"	7	15919221	Unreliable
	"Female"	"F"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2010"	"2010"	10	15839099	Unreliable
	"Female"	"F"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2011"	"2011"	5	15535056	Unreliable
	"Female"	"F"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2012"	"2012"	8	15207982	Unreliable
	"Female"	"F"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2013"	"2013"	6	14843650	Unreliable
	"Female"	"F"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2014"	"2014"	11	14522228	Unreliable
	"Female"	"F"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2015"	"2015"	10	14242059	Unreliable
	"Female"	"F"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2016"	"2016"	5	13942468	Unreliable
	"Female"	"F"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2017"	"2017"	9	13577849	Unreliable
	"Female"	"F"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2018"	"2018"	10	13153739	Unreliable
	"Female"	"F"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"1999"	"1999"	209	14112467	1.5
	"Female"	"F"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2000"	"2000"	217	14446309	1.5
	"Female"	"F"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2001"	"2001"	257	14981593	1.7
	"Female"	"F"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2002"	"2002"	363	15057598	2.4
	"Female"	"F"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2003"	"2003"	375	15250861	2.5
	"Female"	"F"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2004"	"2004"	404	15435849	2.6
	"Female"	"F"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2005"	"2005"	449	15632708	2.9
	"Female"	"F"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2006"	"2006"	428	15803164	2.7
	"Female"	"F"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2007"	"2007"	528	15902406	3.3
	"Female"	"F"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2008"	"2008"	477	15937153	3.0
	"Female"	"F"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2009"	"2009"	488	15919221	3.1
	"Female"	"F"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2010"	"2010"	480	15839099	3.0
	"Female"	"F"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2011"	"2011"	472	15535056	3.0
	"Female"	"F"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2012"	"2012"	428	15207982	2.8
	"Female"	"F"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2013"	"2013"	407	14843650	2.7
	"Female"	"F"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2014"	"2014"	370	14522228	2.5
	"Female"	"F"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2015"	"2015"	366	14242059	2.6
	"Female"	"F"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2016"	"2016"	377	13942468	2.7
	"Female"	"F"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2017"	"2017"	369	13577849	2.7
	"Female"	"F"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	"2018"	"2018"	341	13153739	2.6
	"Female"	"F"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	"1999"	"1999"	83	14112467	0.6
	"Female"	"F"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	"2000"	"2000"	107	14446309	0.7
	"Female"	"F"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	"2001"	"2001"	94	14981593	0.6
