"Notes"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30 years"	"30"	"2016"	"2016"	94	160214	58.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30 years"	"30"	"2017"	"2017"	95	165990	57.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"30 years"	"30"	"2018"	"2018"	108	174655	61.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"31 years"	"31"	"1999"	"1999"	61	95486	63.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"31 years"	"31"	"2000"	"2000"	44	103533	42.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"31 years"	"31"	"2001"	"2001"	91	116393	78.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"31 years"	"31"	"2002"	"2002"	62	116394	53.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"31 years"	"31"	"2003"	"2003"	64	120491	53.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"31 years"	"31"	"2004"	"2004"	71	121998	58.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"31 years"	"31"	"2005"	"2005"	65	122060	53.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"31 years"	"31"	"2006"	"2006"	78	125231	62.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"31 years"	"31"	"2007"	"2007"	66	121688	54.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"31 years"	"31"	"2008"	"2008"	57	120755	47.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"31 years"	"31"	"2009"	"2009"	56	120659	46.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"31 years"	"31"	"2010"	"2010"	66	123641	53.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"31 years"	"31"	"2011"	"2011"	75	135088	55.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"31 years"	"31"	"2012"	"2012"	88	135751	64.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"31 years"	"31"	"2013"	"2013"	77	144824	53.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"31 years"	"31"	"2014"	"2014"	87	150652	57.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"31 years"	"31"	"2015"	"2015"	85	156671	54.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"31 years"	"31"	"2016"	"2016"	102	161383	63.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"31 years"	"31"	"2017"	"2017"	106	167184	63.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"31 years"	"31"	"2018"	"2018"	108	170751	63.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"32 years"	"32"	"1999"	"1999"	61	92204	66.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"32 years"	"32"	"2000"	"2000"	50	98935	50.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"32 years"	"32"	"2001"	"2001"	73	108796	67.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"32 years"	"32"	"2002"	"2002"	84	119405	70.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"32 years"	"32"	"2003"	"2003"	66	119238	55.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"32 years"	"32"	"2004"	"2004"	72	123524	58.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"32 years"	"32"	"2005"	"2005"	71	125316	56.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"32 years"	"32"	"2006"	"2006"	85	125538	67.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"32 years"	"32"	"2007"	"2007"	54	128591	42.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"32 years"	"32"	"2008"	"2008"	61	125099	48.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"32 years"	"32"	"2009"	"2009"	69	124112	55.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"32 years"	"32"	"2010"	"2010"	59	123677	47.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"32 years"	"32"	"2011"	"2011"	74	128682	57.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"32 years"	"32"	"2012"	"2012"	75	139712	53.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"32 years"	"32"	"2013"	"2013"	65	139018	46.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"32 years"	"32"	"2014"	"2014"	92	150240	61.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"32 years"	"32"	"2015"	"2015"	102	156356	65.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"32 years"	"32"	"2016"	"2016"	92	159275	57.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"32 years"	"32"	"2017"	"2017"	123	167947	73.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"32 years"	"32"	"2018"	"2018"	101	171465	58.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"33 years"	"33"	"1999"	"1999"	70	91067	76.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"33 years"	"33"	"2000"	"2000"	42	94125	44.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"33 years"	"33"	"2001"	"2001"	64	104294	61.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"33 years"	"33"	"2002"	"2002"	70	111114	63.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"33 years"	"33"	"2003"	"2003"	62	121202	51.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"33 years"	"33"	"2004"	"2004"	74	120888	61.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"33 years"	"33"	"2005"	"2005"	73	125109	58.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"33 years"	"33"	"2006"	"2006"	74	126781	58.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"33 years"	"33"	"2007"	"2007"	71	126545	56.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"33 years"	"33"	"2008"	"2008"	79	129361	61.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"33 years"	"33"	"2009"	"2009"	70	125540	55.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"33 years"	"33"	"2010"	"2010"	67	124657	53.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"33 years"	"33"	"2011"	"2011"	70	125683	55.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"33 years"	"33"	"2012"	"2012"	77	132805	58.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"33 years"	"33"	"2013"	"2013"	95	142712	66.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"33 years"	"33"	"2014"	"2014"	71	144104	49.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"33 years"	"33"	"2015"	"2015"	101	155409	65.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"33 years"	"33"	"2016"	"2016"	98	158480	61.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"33 years"	"33"	"2017"	"2017"	94	165762	56.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"33 years"	"33"	"2018"	"2018"	113	171719	65.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"34 years"	"34"	"1999"	"1999"	64	93900	68.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"34 years"	"34"	"2000"	"2000"	70	97793	71.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"34 years"	"34"	"2001"	"2001"	69	97435	70.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"34 years"	"34"	"2002"	"2002"	62	106666	58.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"34 years"	"34"	"2003"	"2003"	85	113179	75.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"34 years"	"34"	"2004"	"2004"	71	123278	57.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"34 years"	"34"	"2005"	"2005"	81	123062	65.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"34 years"	"34"	"2006"	"2006"	64	127423	50.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"34 years"	"34"	"2007"	"2007"	82	128849	63.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"34 years"	"34"	"2008"	"2008"	77	128626	59.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"34 years"	"34"	"2009"	"2009"	68	131334	51.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"34 years"	"34"	"2010"	"2010"	68	128523	52.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"34 years"	"34"	"2011"	"2011"	89	126006	70.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"34 years"	"34"	"2012"	"2012"	60	129470	46.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"34 years"	"34"	"2013"	"2013"	84	135484	62.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"34 years"	"34"	"2014"	"2014"	93	147322	63.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"34 years"	"34"	"2015"	"2015"	88	148625	59.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"34 years"	"34"	"2016"	"2016"	107	157204	68.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"34 years"	"34"	"2017"	"2017"	118	164759	71.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"34 years"	"34"	"2018"	"2018"	92	169346	54.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35 years"	"35"	"1999"	"1999"	70	99637	70.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35 years"	"35"	"2000"	"2000"	67	101741	65.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35 years"	"35"	"2001"	"2001"	80	99672	80.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35 years"	"35"	"2002"	"2002"	84	99612	84.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35 years"	"35"	"2003"	"2003"	85	108614	78.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35 years"	"35"	"2004"	"2004"	65	115245	56.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35 years"	"35"	"2005"	"2005"	86	125507	68.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35 years"	"35"	"2006"	"2006"	81	125489	64.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35 years"	"35"	"2007"	"2007"	91	129768	70.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35 years"	"35"	"2008"	"2008"	88	131218	67.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35 years"	"35"	"2009"	"2009"	96	130923	73.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35 years"	"35"	"2010"	"2010"	81	134279	60.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35 years"	"35"	"2011"	"2011"	82	128977	63.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35 years"	"35"	"2012"	"2012"	80	129412	61.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35 years"	"35"	"2013"	"2013"	72	131966	54.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35 years"	"35"	"2014"	"2014"	67	139732	47.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35 years"	"35"	"2015"	"2015"	100	151372	66.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35 years"	"35"	"2016"	"2016"	113	150078	75.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35 years"	"35"	"2017"	"2017"	93	162886	57.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"35 years"	"35"	"2018"	"2018"	134	167874	79.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"1999"	"1999"	85	97202	87.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2000"	"2000"	71	99896	71.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2001"	"2001"	97	103684	93.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2002"	"2002"	68	101313	67.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2003"	"2003"	76	100884	75.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2004"	"2004"	76	109774	69.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2005"	"2005"	73	116342	62.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2006"	"2006"	74	126462	58.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2007"	"2007"	97	126100	76.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2008"	"2008"	93	130187	71.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2009"	"2009"	93	131324	70.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2010"	"2010"	79	129667	60.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2011"	"2011"	84	134930	62.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2012"	"2012"	101	131918	76.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2013"	"2013"	78	131739	59.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2014"	"2014"	90	135824	66.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2015"	"2015"	89	143512	62.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2016"	"2016"	132	152405	86.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2017"	"2017"	118	154967	76.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"36 years"	"36"	"2018"	"2018"	130	165190	78.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"1999"	"1999"	85	93009	91.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2000"	"2000"	99	99106	99.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2001"	"2001"	100	102612	97.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2002"	"2002"	96	105220	91.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2003"	"2003"	86	102624	83.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2004"	"2004"	61	102188	59.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2005"	"2005"	90	111024	81.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2006"	"2006"	81	117497	68.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2007"	"2007"	77	127362	60.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2008"	"2008"	78	126911	61.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2009"	"2009"	94	130748	71.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2010"	"2010"	93	132434	70.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2011"	"2011"	89	132095	67.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2012"	"2012"	95	137587	69.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2013"	"2013"	114	133924	85.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2014"	"2014"	101	135410	74.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2015"	"2015"	91	139444	65.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2016"	"2016"	112	144186	77.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2017"	"2017"	135	156696	86.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"37 years"	"37"	"2018"	"2018"	137	156682	87.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"1999"	"1999"	87	89140	97.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2000"	"2000"	95	90876	104.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2001"	"2001"	87	102045	85.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2002"	"2002"	100	104172	96.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2003"	"2003"	71	106621	66.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2004"	"2004"	86	104145	82.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2005"	"2005"	80	103798	77.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2006"	"2006"	89	112710	79.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2007"	"2007"	108	119168	90.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2008"	"2008"	101	129056	78.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2009"	"2009"	103	128543	80.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2010"	"2010"	92	131098	70.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2011"	"2011"	93	132864	70.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2012"	"2012"	109	134529	81.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2013"	"2013"	102	139526	73.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2014"	"2014"	89	137502	64.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2015"	"2015"	98	138585	70.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2016"	"2016"	124	139744	88.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2017"	"2017"	114	147954	77.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"38 years"	"38"	"2018"	"2018"	128	157935	81.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"1999"	"1999"	90	88709	101.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2000"	"2000"	80	91136	87.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2001"	"2001"	94	94990	99.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2002"	"2002"	99	103482	95.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2003"	"2003"	97	105416	92.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2004"	"2004"	102	107979	94.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2005"	"2005"	85	105608	80.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2006"	"2006"	91	105249	86.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2007"	"2007"	92	114015	80.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2008"	"2008"	106	120417	88.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2009"	"2009"	115	130188	88.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2010"	"2010"	97	129922	74.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2011"	"2011"	102	132993	76.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2012"	"2012"	120	135247	88.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2013"	"2013"	116	136331	85.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2014"	"2014"	106	142871	74.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2015"	"2015"	125	140070	89.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2016"	"2016"	136	138483	98.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2017"	"2017"	124	143137	86.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"39 years"	"39"	"2018"	"2018"	143	149073	95.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"1999"	"1999"	71	91892	77.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2000"	"2000"	100	94938	105.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2001"	"2001"	100	91671	109.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2002"	"2002"	101	96339	104.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2003"	"2003"	100	104631	95.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2004"	"2004"	105	106625	98.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2005"	"2005"	107	109270	97.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2006"	"2006"	112	106877	104.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2007"	"2007"	100	106396	94.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2008"	"2008"	95	115119	82.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2009"	"2009"	96	121375	79.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2010"	"2010"	103	129913	79.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2011"	"2011"	116	130864	88.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2012"	"2012"	119	135277	88.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2013"	"2013"	136	136892	99.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2014"	"2014"	127	139495	91.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2015"	"2015"	113	145252	77.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2016"	"2016"	125	139934	89.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2017"	"2017"	136	142066	95.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"40 years"	"40"	"2018"	"2018"	125	144151	86.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"1999"	"1999"	108	85133	126.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2000"	"2000"	110	87516	125.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2001"	"2001"	126	97702	129.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2002"	"2002"	96	93129	103.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2003"	"2003"	96	97738	98.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2004"	"2004"	105	106201	98.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2005"	"2005"	114	108286	105.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2006"	"2006"	126	111128	113.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2007"	"2007"	104	108728	95.7
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2008"	"2008"	103	108322	95.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2009"	"2009"	110	117159	93.9
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2010"	"2010"	122	121558	100.4
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2011"	"2011"	136	131898	103.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2012"	"2012"	141	132779	106.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2013"	"2013"	144	136498	105.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2014"	"2014"	153	139714	109.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2015"	"2015"	145	141893	102.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2016"	"2016"	147	145072	101.3
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2017"	"2017"	133	143243	92.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"41 years"	"41"	"2018"	"2018"	161	142489	113.0
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"1999"	"1999"	95	85394	111.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2000"	"2000"	125	88160	141.8
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2001"	"2001"	109	89603	121.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2002"	"2002"	118	98687	119.6
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2003"	"2003"	113	93784	120.5
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2004"	"2004"	114	98226	116.1
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2005"	"2005"	129	106469	121.2
	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"42 years"	"42"	"2006"	"2006"	116	108474	106.9
